date,city,region,demand_mwh,timestamp_utc
2025-05-21,New York,NYIS,16004,2025-05-21T00
2025-05-21,Chicago,PJM,89163,2025-05-21T00
2025-05-21,Chicago,PJM,90792,2025-05-21T00
2025-05-21,Chicago,PJM,93925,2025-05-21T00
2025-05-21,Chicago,PJM,388,2025-05-21T00
2025-05-21,Houston,ERCO,70508,2025-05-21T00
2025-05-21,Houston,ERCO,71469,2025-05-21T00
2025-05-21,Houston,ERCO,70290,2025-05-21T00
2025-05-21,Houston,ERCO,-217,2025-05-21T00
2025-05-21,Phoenix,AZPS,4955,2025-05-21T00
2025-05-21,Phoenix,AZPS,3191,2025-05-21T00
2025-05-21,Seattle,SCL,1053,2025-05-21T00
2025-05-21,Seattle,SCL,1019,2025-05-21T00
2025-05-21,Seattle,SCL,844,2025-05-21T00
2025-05-21,Seattle,SCL,-209,2025-05-21T00
2025-05-20,New York,NYIS,16851,2025-05-20T00
2025-05-20,New York,NYIS,16571,2025-05-20T00
2025-05-20,New York,NYIS,16004,2025-05-20T00
2025-05-20,New York,NYIS,-847,2025-05-20T00
2025-05-20,Chicago,PJM,93456,2025-05-20T00
2025-05-20,Chicago,PJM,92836,2025-05-20T00
2025-05-20,Chicago,PJM,95574,2025-05-20T00
2025-05-20,Chicago,PJM,-109,2025-05-20T00
2025-05-20,Houston,ERCO,69591,2025-05-20T00
2025-05-20,Houston,ERCO,70981,2025-05-20T00
2025-05-20,Houston,ERCO,69788,2025-05-20T00
2025-05-20,Houston,ERCO,196,2025-05-20T00
2025-05-20,Phoenix,AZPS,4487,2025-05-20T00
2025-05-20,Phoenix,AZPS,4697,2025-05-20T00
2025-05-20,Phoenix,AZPS,3048,2025-05-20T00
2025-05-20,Seattle,SCL,1062,2025-05-20T00
2025-05-20,Seattle,SCL,1015,2025-05-20T00
2025-05-20,Seattle,SCL,860,2025-05-20T00
2025-05-20,Seattle,SCL,-202,2025-05-20T00
2025-05-19,New York,NYIS,16628,2025-05-19T00
2025-05-19,New York,NYIS,16173,2025-05-19T00
2025-05-19,New York,NYIS,15697,2025-05-19T00
2025-05-19,New York,NYIS,-931,2025-05-19T00
2025-05-19,Chicago,PJM,89226,2025-05-19T00
2025-05-19,Chicago,PJM,90364,2025-05-19T00
2025-05-19,Chicago,PJM,91196,2025-05-19T00
2025-05-19,Chicago,PJM,311,2025-05-19T00
2025-05-19,Houston,ERCO,67374,2025-05-19T00
2025-05-19,Houston,ERCO,69302,2025-05-19T00
2025-05-19,Houston,ERCO,67304,2025-05-19T00
2025-05-19,Houston,ERCO,-70,2025-05-19T00
2025-05-19,Phoenix,AZPS,3799,2025-05-19T00
2025-05-19,Phoenix,AZPS,4147,2025-05-19T00
2025-05-19,Phoenix,AZPS,3240,2025-05-19T00
2025-05-19,Phoenix,AZPS,-559,2025-05-19T00
2025-05-19,Seattle,SCL,981,2025-05-19T00
2025-05-19,Seattle,SCL,918,2025-05-19T00
2025-05-19,Seattle,SCL,400,2025-05-19T00
2025-05-19,Seattle,SCL,-581,2025-05-19T00
2025-05-18,New York,NYIS,17838,2025-05-18T00
2025-05-18,New York,NYIS,17301,2025-05-18T00
2025-05-18,New York,NYIS,15724,2025-05-18T00
2025-05-18,New York,NYIS,-2114,2025-05-18T00
2025-05-18,Chicago,PJM,94162,2025-05-18T00
2025-05-18,Chicago,PJM,97025,2025-05-18T00
2025-05-18,Chicago,PJM,96847,2025-05-18T00
2025-05-18,Chicago,PJM,514,2025-05-18T00
2025-05-18,Houston,ERCO,70849,2025-05-18T00
2025-05-18,Houston,ERCO,68513,2025-05-18T00
2025-05-18,Houston,ERCO,70802,2025-05-18T00
2025-05-18,Houston,ERCO,-47,2025-05-18T00
2025-05-18,Phoenix,AZPS,3798,2025-05-18T00
2025-05-18,Phoenix,AZPS,4314,2025-05-18T00
2025-05-18,Phoenix,AZPS,2817,2025-05-18T00
2025-05-18,Phoenix,AZPS,-981,2025-05-18T00
2025-05-18,Seattle,SCL,985,2025-05-18T00
2025-05-18,Seattle,SCL,959,2025-05-18T00
2025-05-18,Seattle,SCL,807,2025-05-18T00
2025-05-18,Seattle,SCL,-178,2025-05-18T00
2025-05-17,New York,NYIS,18176,2025-05-17T00
2025-05-17,New York,NYIS,17916,2025-05-17T00
2025-05-17,New York,NYIS,17138,2025-05-17T00
2025-05-17,New York,NYIS,-1038,2025-05-17T00
2025-05-17,Chicago,PJM,103683,2025-05-17T00
2025-05-17,Chicago,PJM,105926,2025-05-17T00
2025-05-17,Chicago,PJM,104129,2025-05-17T00
2025-05-17,Chicago,PJM,736,2025-05-17T00
2025-05-17,Houston,ERCO,70662,2025-05-17T00
2025-05-17,Houston,ERCO,71643,2025-05-17T00
2025-05-17,Houston,ERCO,70489,2025-05-17T00
2025-05-17,Houston,ERCO,-172,2025-05-17T00
2025-05-17,Phoenix,AZPS,4196,2025-05-17T00
2025-05-17,Phoenix,AZPS,4828,2025-05-17T00
2025-05-17,Phoenix,AZPS,3300,2025-05-17T00
2025-05-17,Phoenix,AZPS,-896,2025-05-17T00
2025-05-17,Seattle,SCL,1034,2025-05-17T00
2025-05-17,Seattle,SCL,1018,2025-05-17T00
2025-05-17,Seattle,SCL,1073,2025-05-17T00
2025-05-17,Seattle,SCL,39,2025-05-17T00
2025-05-16,New York,NYIS,18206,2025-05-16T00
2025-05-16,New York,NYIS,17795,2025-05-16T00
2025-05-16,New York,NYIS,17265,2025-05-16T00
2025-05-16,New York,NYIS,-941,2025-05-16T00
2025-05-16,Chicago,PJM,109374,2025-05-16T00
2025-05-16,Chicago,PJM,103463,2025-05-16T00
2025-05-16,Chicago,PJM,110828,2025-05-16T00
2025-05-16,Chicago,PJM,973,2025-05-16T00
2025-05-16,Houston,ERCO,70937,2025-05-16T00
2025-05-16,Houston,ERCO,72790,2025-05-16T00
2025-05-16,Houston,ERCO,70777,2025-05-16T00
2025-05-16,Houston,ERCO,-160,2025-05-16T00
2025-05-16,Phoenix,AZPS,4211,2025-05-16T00
2025-05-16,Phoenix,AZPS,4418,2025-05-16T00
2025-05-16,Phoenix,AZPS,2769,2025-05-16T00
2025-05-16,Phoenix,AZPS,-1442,2025-05-16T00
2025-05-16,Seattle,SCL,1021,2025-05-16T00
2025-05-16,Seattle,SCL,1045,2025-05-16T00
2025-05-16,Seattle,SCL,945,2025-05-16T00
2025-05-16,Seattle,SCL,-76,2025-05-16T00
2025-05-15,New York,NYIS,17403,2025-05-15T00
2025-05-15,New York,NYIS,16936,2025-05-15T00
2025-05-15,New York,NYIS,16680,2025-05-15T00
2025-05-15,New York,NYIS,-723,2025-05-15T00
2025-05-15,Chicago,PJM,96268,2025-05-15T00
2025-05-15,Chicago,PJM,93578,2025-05-15T00
2025-05-15,Chicago,PJM,98133,2025-05-15T00
2025-05-15,Chicago,PJM,1864,2025-05-15T00
2025-05-15,Houston,ERCO,75219,2025-05-15T00
2025-05-15,Houston,ERCO,78820,2025-05-15T00
2025-05-15,Houston,ERCO,75384,2025-05-15T00
2025-05-15,Houston,ERCO,164,2025-05-15T00
2025-05-15,Phoenix,AZPS,3797,2025-05-15T00
2025-05-15,Phoenix,AZPS,4040,2025-05-15T00
2025-05-15,Phoenix,AZPS,2570,2025-05-15T00
2025-05-15,Phoenix,AZPS,-1227,2025-05-15T00
2025-05-15,Seattle,SCL,1008,2025-05-15T00
2025-05-15,Seattle,SCL,1016,2025-05-15T00
2025-05-15,Seattle,SCL,740,2025-05-15T00
2025-05-15,Seattle,SCL,-268,2025-05-15T00
2025-05-14,New York,NYIS,17548,2025-05-14T00
2025-05-14,New York,NYIS,17094,2025-05-14T00
2025-05-14,New York,NYIS,15672,2025-05-14T00
2025-05-14,New York,NYIS,-1876,2025-05-14T00
2025-05-14,Chicago,PJM,93534,2025-05-14T00
2025-05-14,Chicago,PJM,92399,2025-05-14T00
2025-05-14,Chicago,PJM,96631,2025-05-14T00
2025-05-14,Chicago,PJM,3098,2025-05-14T00
2025-05-14,Houston,ERCO,73279,2025-05-14T00
2025-05-14,Houston,ERCO,73950,2025-05-14T00
2025-05-14,Houston,ERCO,73345,2025-05-14T00
2025-05-14,Houston,ERCO,67,2025-05-14T00
2025-05-14,Phoenix,AZPS,3857,2025-05-14T00
2025-05-14,Phoenix,AZPS,4469,2025-05-14T00
2025-05-14,Phoenix,AZPS,3048,2025-05-14T00
2025-05-14,Phoenix,AZPS,-809,2025-05-14T00
2025-05-14,Seattle,SCL,1006,2025-05-14T00
2025-05-14,Seattle,SCL,1023,2025-05-14T00
2025-05-14,Seattle,SCL,779,2025-05-14T00
2025-05-14,Seattle,SCL,-227,2025-05-14T00
